Documet1,Document2,K,ShinglesJaccard,AproxSim
"11-Pride-Perjudice","3-Pride-Perjudice",6,0.254262,0.867693
"11-Pride-Perjudice","4-Don-Quijote",6,0.000909504,0.405646
"11-Pride-Perjudice","4-Mare-Balena",6,0,0.0096423
"11-Pride-Perjudice","4-Pride-Perjudice",6,0.184774,0.579421
"11-Pride-Perjudice","5-Don-Quijote",6,0.000919963,0.388899
"11-Pride-Perjudice","5-Mare-Balena",6,0.00159426,0.508695
"11-Pride-Perjudice","5-Pride-Perjudice",6,0.253328,0.789987
"11-Pride-Perjudice","6-Don-Quijote",6,0,0.0663873
"11-Pride-Perjudice","6-Mare-Balena",6,0.000698324,0.163564
"11-Pride-Perjudice","6-Pride-Perjudice",6,0.0346467,0.0920406
"11-Pride-Perjudice","7-Don-Quijote",6,0.000501505,0.188036
"11-Pride-Perjudice","7-Mare-Balena",6,0.00197922,0.349515
"11-Pride-Perjudice","7-Pride-Perjudice",6,0.056239,0.157526
"11-Pride-Perjudice","8-Don-Quijote",6,0.00164136,0.466836
"11-Pride-Perjudice","8-Mare-Balena",6,0,0.078556
"11-Pride-Perjudice","8-Pride-Perjudice",6,0.25652,0.898288
"11-Pride-Perjudice","9-Don-Quijote",6,0.000958313,0.387487
"11-Pride-Perjudice","9-Mare-Balena",6,0.00126823,0.736189
"11-Pride-Perjudice","9-Pride-Perjudice",6,0.0764488,0.226343
"12-Don-Quijote","12-Mare-Balena",6,0.00689655,0.691662
"12-Don-Quijote","12-Pride-Perjudice",6,0.00187617,0.167293
"12-Don-Quijote","13-Don-Quijote",6,0.201405,0.454957
"12-Don-Quijote","13-Mare-Balena",6,0.00619612,0.568677
"12-Don-Quijote","13-Pride-Perjudice",6,0.00134048,0.420543
"12-Don-Quijote","14-Don-Quijote",6,0.0737101,0.150916
"12-Don-Quijote","14-Mare-Balena",6,0.000675676,0.177837
"12-Don-Quijote","14-Pride-Perjudice",6,0,0.0560805
"12-Don-Quijote","15-Don-Quijote",6,0.120718,0.273071
"12-Don-Quijote","15-Mare-Balena",6,0.00228311,0.133117
"12-Don-Quijote","15-Pride-Perjudice",6,0.00179051,0.529341
"12-Don-Quijote","16-Don-Quijote",6,0.211841,0.457318
"12-Don-Quijote","16-Mare-Balena",6,0.00215983,0.237837
"12-Don-Quijote","16-Pride-Perjudice",6,0.00165472,0.549415
"12-Don-Quijote","17-Don-Quijote",6,0.146029,0.296475
"12-Don-Quijote","17-Mare-Balena",6,0,0.084246
"12-Don-Quijote","17-Pride-Perjudice",6,0,0.13138
"12-Don-Quijote","18-Don-Quijote",6,0.0783699,0.156429
"12-Don-Quijote","18-Mare-Balena",6,0.00277118,0.360579
"12-Don-Quijote","18-Pride-Perjudice",6,0.000460193,0.131528
"12-Don-Quijote","19-Don-Quijote",6,0.132055,0.279887
"12-Don-Quijote","19-Mare-Balena",6,0.00225479,0.228883
"12-Don-Quijote","19-Pride-Perjudice",6,0.00170068,0.751117
"12-Don-Quijote","2-Don-Quijote",6,0.0608108,0.121784
"12-Don-Quijote","2-Mare-Balena",6,0.00399772,0.225979
"12-Don-Quijote","2-Pride-Perjudice",6,0.00101626,0.308874
"12-Don-Quijote","20-Don-Quijote",6,0.135471,0.268154
"12-Don-Quijote","20-Mare-Balena",6,0.00394255,0.555616
"12-Don-Quijote","20-Pride-Perjudice",6,0.00141693,0.409187
"12-Don-Quijote","3-Don-Quijote",6,0.178571,0.354351
"12-Don-Quijote","3-Mare-Balena",6,0,0.0452289
"12-Don-Quijote","3-Pride-Perjudice",6,0,0.187002
"12-Don-Quijote","4-Don-Quijote",6,0.0530156,0.114294
"12-Don-Quijote","4-Mare-Balena",6,0.000864678,0.0629337
"12-Don-Quijote","4-Pride-Perjudice",6,0,0.0296357
"12-Don-Quijote","5-Don-Quijote",6,0.164223,0.370125
"12-Don-Quijote","5-Mare-Balena",6,0.00402685,0.260505
"12-Don-Quijote","5-Pride-Perjudice",6,0,0.151048
"12-Don-Quijote","6-Don-Quijote",6,0.0254545,0.0418902
"12-Don-Quijote","6-Mare-Balena",6,0.0033456,0.45086
"12-Don-Quijote","6-Pride-Perjudice",6,0.0010274,0.429029
"12-Don-Quijote","7-Don-Quijote",6,0.0813269,0.171961
"12-Don-Quijote","7-Mare-Balena",6,0,0.0185226
"12-Don-Quijote","7-Pride-Perjudice",6,0.00154847,0.50634
"12-Don-Quijote","8-Don-Quijote",6,0.1537,0.3239
"12-Don-Quijote","8-Mare-Balena",6,0.00416522,0.394145
"12-Don-Quijote","8-Pride-Perjudice",6,0.000955414,0.441608
"12-Don-Quijote","9-Don-Quijote",6,0.0119332,0.0465147
"12-Don-Quijote","9-Mare-Balena",6,0.00220183,0.305644
"12-Don-Quijote","9-Pride-Perjudice",6,0.000443262,0.147988
"12-Mare-Balena","12-Pride-Perjudice",6,0.000602773,0.144229
"12-Mare-Balena","13-Don-Quijote",6,0.00583709,0.433982
"12-Mare-Balena","13-Mare-Balena",6,0.194554,0.470863
"12-Mare-Balena","13-Pride-Perjudice",6,0,0.0976323
"12-Mare-Balena","14-Don-Quijote",6,0.00628759,0.461139
"12-Mare-Balena","14-Mare-Balena",6,0.107669,0.229547
"12-Mare-Balena","14-Pride-Perjudice",6,0.000855432,0.152468
"12-Mare-Balena","15-Don-Quijote",6,0.000976562,0.0945499
"12-Mare-Balena","15-Mare-Balena",6,0.075304,0.182787
"12-Mare-Balena","15-Pride-Perjudice",6,0.000443656,0.239702
"12-Mare-Balena","16-Don-Quijote",6,0,0.131977
"12-Mare-Balena","16-Mare-Balena",6,0.075,0.158154
"12-Mare-Balena","16-Pride-Perjudice",6,0.00143678,0.203302
"12-Mare-Balena","17-Don-Quijote",6,0.00220653,0.182253
"12-Mare-Balena","17-Mare-Balena",6,0.142589,0.34577
"12-Mare-Balena","17-Pride-Perjudice",6,0.00318627,0.498601
"12-Mare-Balena","18-Don-Quijote",6,0.00412031,0.254982
"12-Mare-Balena","18-Mare-Balena",6,0.0827686,0.175561
"12-Mare-Balena","18-Pride-Perjudice",6,0.00386507,0.288485
"12-Mare-Balena","19-Don-Quijote",6,0.00448029,0.311733
"12-Mare-Balena","19-Mare-Balena",6,0.238377,0.628314
"12-Mare-Balena","19-Pride-Perjudice",6,0,0.118889
"12-Mare-Balena","2-Don-Quijote",6,0.000750751,0.118139
"12-Mare-Balena","2-Mare-Balena",6,0.0727874,0.122882
"12-Mare-Balena","2-Pride-Perjudice",6,0.00251116,0.444689
"12-Mare-Balena","20-Don-Quijote",6,0.0066144,0.519411
"12-Mare-Balena","20-Mare-Balena",6,0.0945274,0.221804
"12-Mare-Balena","20-Pride-Perjudice",6,0.0015015,0.173002
"12-Mare-Balena","3-Don-Quijote",6,0.00301205,0.0367383
"12-Mare-Balena","3-Mare-Balena",6,0.115503,0.228993
"12-Mare-Balena","3-Pride-Perjudice",6,0.00272345,0.5268
"12-Mare-Balena","4-Don-Quijote",6,0.00394255,0.373344
"12-Mare-Balena","4-Mare-Balena",6,0.169393,0.395706
"12-Mare-Balena","4-Pride-Perjudice",6,0.00277988,0.497721
"12-Mare-Balena","5-Don-Quijote",6,0.00118953,0.0511967
"12-Mare-Balena","5-Mare-Balena",6,0.0859408,0.179442
"12-Mare-Balena","5-Pride-Perjudice",6,0.00238001,0.205089
"12-Mare-Balena","6-Don-Quijote",6,0.00372208,0.277042
"12-Mare-Balena","6-Mare-Balena",6,0.217442,0.554659
"12-Mare-Balena","6-Pride-Perjudice",6,0.00304599,0.383714
"12-Mare-Balena","7-Don-Quijote",6,0.000404367,0.029988
"12-Mare-Balena","7-Mare-Balena",6,0.174093,0.420217
"12-Mare-Balena","7-Pride-Perjudice",6,0.000777303,0.217341
"12-Mare-Balena","8-Don-Quijote",6,0.000606796,0.0882537
"12-Mare-Balena","8-Mare-Balena",6,0.135266,0.318517
"12-Mare-Balena","8-Pride-Perjudice",6,0.00237023,0.555869
"12-Mare-Balena","9-Don-Quijote",6,0.00840504,0.741827
"12-Mare-Balena","9-Mare-Balena",6,0.170746,0.39509
"12-Mare-Balena","9-Pride-Perjudice",6,0,0.143634
"12-Pride-Perjudice","13-Don-Quijote",6,0.00108069,0.557671
"12-Pride-Perjudice","13-Mare-Balena",6,0.00113895,0.0345944
"12-Pride-Perjudice","13-Pride-Perjudice",6,0.00330579,0.0176455
"12-Pride-Perjudice","14-Don-Quijote",6,0.00243803,0.462704
"12-Pride-Perjudice","14-Mare-Balena",6,0.0019861,0.316022
"12-Pride-Perjudice","14-Pride-Perjudice",6,0.122595,0.380803
"12-Pride-Perjudice","15-Don-Quijote",6,0.000886525,0.248198
"12-Pride-Perjudice","15-Mare-Balena",6,0.00106045,0.078991
"12-Pride-Perjudice","15-Pride-Perjudice",6,0.241244,0.883301
"12-Pride-Perjudice","16-Don-Quijote",6,0.000924642,0.330665
"12-Pride-Perjudice","16-Mare-Balena",6,0.000433651,0.37459
"12-Pride-Perjudice","16-Pride-Perjudice",6,0.0793651,0.169731
"12-Pride-Perjudice","17-Don-Quijote",6,0,0.328473
"12-Pride-Perjudice","17-Mare-Balena",6,0,0.0686205
"12-Pride-Perjudice","17-Pride-Perjudice",6,0.106288,0.288542
"12-Pride-Perjudice","18-Don-Quijote",6,0.000540541,0.33185
"12-Pride-Perjudice","18-Mare-Balena",6,0.000441501,0.32367
"12-Pride-Perjudice","18-Pride-Perjudice",6,0.114243,0.254191
"12-Pride-Perjudice","19-Don-Quijote",6,0,0.0277707
"12-Pride-Perjudice","19-Mare-Balena",6,0,0.00268747
"12-Pride-Perjudice","19-Pride-Perjudice",6,0.0393314,0.0956128
"12-Pride-Perjudice","2-Don-Quijote",6,0.000902935,0.211652
"12-Pride-Perjudice","2-Mare-Balena",6,0.00249377,0.362215
"12-Pride-Perjudice","2-Pride-Perjudice",6,0.186159,0.561788
"12-Pride-Perjudice","20-Don-Quijote",6,0,0.261605
"12-Pride-Perjudice","20-Mare-Balena",6,0.00263992,0.239522
"12-Pride-Perjudice","20-Pride-Perjudice",6,0.0593472,0.128485
"12-Pride-Perjudice","3-Don-Quijote",6,0,0.215732
"12-Pride-Perjudice","3-Mare-Balena",6,0.00376841,0.65487
"12-Pride-Perjudice","3-Pride-Perjudice",6,0.0371681,0.0863133
"12-Pride-Perjudice","4-Don-Quijote",6,0,0.187557
"12-Pride-Perjudice","4-Mare-Balena",6,0.000779423,0.157481
"12-Pride-Perjudice","4-Pride-Perjudice",6,0.042471,0.119919
"12-Pride-Perjudice","5-Don-Quijote",6,0,0.0924755
"12-Pride-Perjudice","5-Mare-Balena",6,0.00234467,0.528383
"12-Pride-Perjudice","5-Pride-Perjudice",6,0.00817996,0.0143915
"12-Pride-Perjudice","6-Don-Quijote",6,0,0.14627
"12-Pride-Perjudice","6-Mare-Balena",6,0.000982801,0.295716
"12-Pride-Perjudice","6-Pride-Perjudice",6,0.0282543,0.0903083
"12-Pride-Perjudice","7-Don-Quijote",6,0,0.0649195
"12-Pride-Perjudice","7-Mare-Balena",6,0.00103413,0.641954
"12-Pride-Perjudice","7-Pride-Perjudice",6,0.0995334,0.273971
"12-Pride-Perjudice","8-Don-Quijote",6,0,0.218291
"12-Pride-Perjudice","8-Mare-Balena",6,0,0.169217
"12-Pride-Perjudice","8-Pride-Perjudice",6,0.179554,0.517743
"12-Pride-Perjudice","9-Don-Quijote",6,0.00161551,0.703345
"12-Pride-Perjudice","9-Mare-Balena",6,0.00182482,0.78972
"12-Pride-Perjudice","9-Pride-Perjudice",6,0.180986,0.559507
"13-Don-Quijote","13-Mare-Balena",6,0.0028866,0.235931
"13-Don-Quijote","13-Pride-Perjudice",6,0.000883392,0.549682
"13-Don-Quijote","14-Don-Quijote",6,0.0507519,0.115364
"13-Don-Quijote","14-Mare-Balena",6,0.00267523,0.222642
"13-Don-Quijote","14-Pride-Perjudice",6,0.000455166,0.196881
"13-Don-Quijote","15-Don-Quijote",6,0.139814,0.30139
"13-Don-Quijote","15-Mare-Balena",6,0.00354767,0.203181
"13-Don-Quijote","15-Pride-Perjudice",6,0.000380952,0.293918
"13-Don-Quijote","16-Don-Quijote",6,0.231422,0.549583
"13-Don-Quijote","16-Mare-Balena",6,0.00661886,0.558348
"13-Don-Quijote","16-Pride-Perjudice",6,0,0.0925899
"13-Don-Quijote","17-Don-Quijote",6,0.151688,0.301329
"13-Don-Quijote","17-Mare-Balena",6,0.00503054,0.388222
"13-Don-Quijote","17-Pride-Perjudice",6,0.000576369,0.220094
"13-Don-Quijote","18-Don-Quijote",6,0.0193548,0.0427912
"13-Don-Quijote","18-Mare-Balena",6,0.00603136,0.758381
"13-Don-Quijote","18-Pride-Perjudice",6,0.00149365,0.389034
"13-Don-Quijote","19-Don-Quijote",6,0.015025,0.0495366
"13-Don-Quijote","19-Mare-Balena",6,0.00513084,0.691738
"13-Don-Quijote","19-Pride-Perjudice",6,0,0.145594
"13-Don-Quijote","2-Don-Quijote",6,0.278275,0.687732
"13-Don-Quijote","2-Mare-Balena",6,0,0.00984448
"13-Don-Quijote","2-Pride-Perjudice",6,0.00104904,0.661955
"13-Don-Quijote","20-Don-Quijote",6,0.229033,0.518062
"13-Don-Quijote","20-Mare-Balena",6,0.00525502,0.487321
"13-Don-Quijote","20-Pride-Perjudice",6,0.00123267,0.449474
"13-Don-Quijote","3-Don-Quijote",6,0.0843578,0.164864
"13-Don-Quijote","3-Mare-Balena",6,0.000448229,0.065333
"13-Don-Quijote","3-Pride-Perjudice",6,0,0.266493
"13-Don-Quijote","4-Don-Quijote",6,0.102828,0.207481
"13-Don-Quijote","4-Mare-Balena",6,0.00314465,0.219105
"13-Don-Quijote","4-Pride-Perjudice",6,0.000553403,0.232727
"13-Don-Quijote","5-Don-Quijote",6,0.140195,0.333774
"13-Don-Quijote","5-Mare-Balena",6,0,0.0407022
"13-Don-Quijote","5-Pride-Perjudice",6,0.000931966,0.486379
"13-Don-Quijote","6-Don-Quijote",6,0.148966,0.312887
"13-Don-Quijote","6-Mare-Balena",6,0.0037112,0.450663
"13-Don-Quijote","6-Pride-Perjudice",6,0.000716332,0.348809
"13-Don-Quijote","7-Don-Quijote",6,0.136044,0.309449
"13-Don-Quijote","7-Mare-Balena",6,0.00198886,0.280108
"13-Don-Quijote","7-Pride-Perjudice",6,0,0.121521
"13-Don-Quijote","8-Don-Quijote",6,0.0225989,0.0478764
"13-Don-Quijote","8-Mare-Balena",6,0.00160686,0.2426
"13-Don-Quijote","8-Pride-Perjudice",6,0.00105337,0.345253
"13-Don-Quijote","9-Don-Quijote",6,0.108635,0.209112
"13-Don-Quijote","9-Mare-Balena",6,0.00757391,0.724995
"13-Don-Quijote","9-Pride-Perjudice",6,0,0.0635609
"13-Mare-Balena","13-Pride-Perjudice",6,0.00273,0.460463
"13-Mare-Balena","14-Don-Quijote",6,0.00148957,0.194122
"13-Mare-Balena","14-Mare-Balena",6,0.118684,0.253201
"13-Mare-Balena","14-Pride-Perjudice",6,0,0.0678857
"13-Mare-Balena","15-Don-Quijote",6,0.00114329,0.0920361
"13-Mare-Balena","15-Mare-Balena",6,0.0178668,0.0522973
"13-Mare-Balena","15-Pride-Perjudice",6,0.00141894,0.279126
"13-Mare-Balena","16-Don-Quijote",6,0.0013459,0.059198
"13-Mare-Balena","16-Mare-Balena",6,0.017638,0.0351947
"13-Mare-Balena","16-Pride-Perjudice",6,0.00145603,0.415249
"13-Mare-Balena","17-Don-Quijote",6,0.00644419,0.600979
"13-Mare-Balena","17-Mare-Balena",6,0.0677374,0.143767
"13-Mare-Balena","17-Pride-Perjudice",6,0.00178982,0.441053
"13-Mare-Balena","18-Don-Quijote",6,0.00588536,0.3969
"13-Mare-Balena","18-Mare-Balena",6,0.0205415,0.0448617
"13-Mare-Balena","18-Pride-Perjudice",6,0,0.0369329
"13-Mare-Balena","19-Don-Quijote",6,0.00102669,0.0904063
"13-Mare-Balena","19-Mare-Balena",6,0.121722,0.281734
"13-Mare-Balena","19-Pride-Perjudice",6,0,0.0524098
"13-Mare-Balena","2-Don-Quijote",6,0.00480154,0.353739
"13-Mare-Balena","2-Mare-Balena",6,0.0825413,0.188843
"13-Mare-Balena","2-Pride-Perjudice",6,0.00129324,0.294683
"13-Mare-Balena","20-Don-Quijote",6,0.00299601,0.23341
"13-Mare-Balena","20-Mare-Balena",6,0.217531,0.548644
"13-Mare-Balena","20-Pride-Perjudice",6,0.00141777,0.148335
"13-Mare-Balena","3-Don-Quijote",6,0,0.0491693
"13-Mare-Balena","3-Mare-Balena",6,0.170755,0.442105
"13-Mare-Balena","3-Pride-Perjudice",6,0,0.18619
"13-Mare-Balena","4-Don-Quijote",6,0,0.108108
"13-Mare-Balena","4-Mare-Balena",6,0.0383352,0.0885964
"13-Mare-Balena","4-Pride-Perjudice",6,0.0016276,0.336985
"13-Mare-Balena","5-Don-Quijote",6,0.00535851,0.392592
"13-Mare-Balena","5-Mare-Balena",6,0.25533,0.697478
"13-Mare-Balena","5-Pride-Perjudice",6,0.00380711,0.480501
"13-Mare-Balena","6-Don-Quijote",6,0.00348797,0.29444
"13-Mare-Balena","6-Mare-Balena",6,0.0463446,0.110791
"13-Mare-Balena","6-Pride-Perjudice",6,0,0.0399478
"13-Mare-Balena","7-Don-Quijote",6,0.00306435,0.0785738
"13-Mare-Balena","7-Mare-Balena",6,0.215831,0.566903
"13-Mare-Balena","7-Pride-Perjudice",6,0,0.240929
"13-Mare-Balena","8-Don-Quijote",6,0.0011534,0.0649387
"13-Mare-Balena","8-Mare-Balena",6,0.0529055,0.109483
"13-Mare-Balena","8-Pride-Perjudice",6,0.00366013,0.49081
"13-Mare-Balena","9-Don-Quijote",6,0.00762314,0.772975
"13-Mare-Balena","9-Mare-Balena",6,0.0638298,0.159847
"13-Mare-Balena","9-Pride-Perjudice",6,0.00156311,0.209191
"13-Pride-Perjudice","14-Don-Quijote",6,0,0.123353
"13-Pride-Perjudice","14-Mare-Balena",6,0.00276571,0.484126
"13-Pride-Perjudice","14-Pride-Perjudice",6,0.198439,0.599309
"13-Pride-Perjudice","15-Don-Quijote",6,0,0.511193
"13-Pride-Perjudice","15-Mare-Balena",6,0.00182205,0.787533
"13-Pride-Perjudice","15-Pride-Perjudice",6,0.0504587,0.101021
"13-Pride-Perjudice","16-Don-Quijote",6,0,0.00214621
"13-Pride-Perjudice","16-Mare-Balena",6,0.000444247,0.394775
"13-Pride-Perjudice","16-Pride-Perjudice",6,0.00373599,0.00644835
"13-Pride-Perjudice","17-Don-Quijote",6,0,0.0783302
"13-Pride-Perjudice","17-Mare-Balena",6,0,0.0450861
"13-Pride-Perjudice","17-Pride-Perjudice",6,0.10323,0.282563
"13-Pride-Perjudice","18-Don-Quijote",6,0,0.205566
"13-Pride-Perjudice","18-Mare-Balena",6,0.00187003,0.295828
"13-Pride-Perjudice","18-Pride-Perjudice",6,0.0533175,0.134691
"13-Pride-Perjudice","19-Don-Quijote",6,0,0.0159943
"13-Pride-Perjudice","19-Mare-Balena",6,0.00193237,0.18303
"13-Pride-Perjudice","19-Pride-Perjudice",6,0.0663302,0.161963
"13-Pride-Perjudice","2-Don-Quijote",6,0,0.0182298
"13-Pride-Perjudice","2-Mare-Balena",6,0.00264317,0.153376
"13-Pride-Perjudice","2-Pride-Perjudice",6,0.191612,0.614622
"13-Pride-Perjudice","20-Don-Quijote",6,0.0010917,0.134911
"13-Pride-Perjudice","20-Mare-Balena",6,0.000932401,0.37832
"13-Pride-Perjudice","20-Pride-Perjudice",6,0.128854,0.349996
"13-Pride-Perjudice","3-Don-Quijote",6,0.00112486,0.544661
"13-Pride-Perjudice","3-Mare-Balena",6,0,0.113945
"13-Pride-Perjudice","3-Pride-Perjudice",6,0.0778914,0.169293
"13-Pride-Perjudice","4-Don-Quijote",6,0.000756144,0.541266
"13-Pride-Perjudice","4-Mare-Balena",6,0.000572738,0.213595
"13-Pride-Perjudice","4-Pride-Perjudice",6,0.144624,0.400612
"13-Pride-Perjudice","5-Don-Quijote",6,0.00116414,0.412183
"13-Pride-Perjudice","5-Mare-Balena",6,0.0015873,0.1939
"13-Pride-Perjudice","5-Pride-Perjudice",6,0.0892137,0.225952
"13-Pride-Perjudice","6-Don-Quijote",6,0.00137694,0.614921
"13-Pride-Perjudice","6-Mare-Balena",6,0,0.133931
"13-Pride-Perjudice","6-Pride-Perjudice",6,0.155104,0.456605
"13-Pride-Perjudice","7-Don-Quijote",6,0,0.162465
"13-Pride-Perjudice","7-Mare-Balena",6,0.00246103,0.429193
"13-Pride-Perjudice","7-Pride-Perjudice",6,0.0369979,0.0959418
"13-Pride-Perjudice","8-Don-Quijote",6,0.000745712,0.00536781
"13-Pride-Perjudice","8-Mare-Balena",6,0.00185736,0.568589
"13-Pride-Perjudice","8-Pride-Perjudice",6,0.0369565,0.0663313
"13-Pride-Perjudice","9-Don-Quijote",6,0,0.0200225
"13-Pride-Perjudice","9-Mare-Balena",6,0.00101386,0.659798
"13-Pride-Perjudice","9-Pride-Perjudice",6,0.141956,0.408797
"14-Don-Quijote","14-Mare-Balena",6,0.00329489,0.228879
"14-Don-Quijote","14-Pride-Perjudice",6,0.000356379,0.413157
"14-Don-Quijote","15-Don-Quijote",6,0.0764463,0.122429
"14-Don-Quijote","15-Mare-Balena",6,0.00225225,0.146032
"14-Don-Quijote","15-Pride-Perjudice",6,0,0.286282
"14-Don-Quijote","16-Don-Quijote",6,0.204716,0.460178
"14-Don-Quijote","16-Mare-Balena",6,0.00114155,0.0971555
"14-Don-Quijote","16-Pride-Perjudice",6,0,0.0855337
"14-Don-Quijote","17-Don-Quijote",6,0.162575,0.348915
"14-Don-Quijote","17-Mare-Balena",6,0.00410846,0.341518
"14-Don-Quijote","17-Pride-Perjudice",6,0.00124494,0.492534
"14-Don-Quijote","18-Don-Quijote",6,0.0333692,0.0595551
"14-Don-Quijote","18-Mare-Balena",6,0.00179614,0.116804
"14-Don-Quijote","18-Pride-Perjudice",6,0,0.0127077
"14-Don-Quijote","19-Don-Quijote",6,0.0955614,0.197764
"14-Don-Quijote","19-Mare-Balena",6,0.0028169,0.303003
"14-Don-Quijote","19-Pride-Perjudice",6,0.00210637,0.664033
"14-Don-Quijote","2-Don-Quijote",6,0.175856,0.381303
"14-Don-Quijote","2-Mare-Balena",6,0.000831255,0.117015
"14-Don-Quijote","2-Pride-Perjudice",6,0,0.114245
"14-Don-Quijote","20-Don-Quijote",6,0.293049,0.763852
"14-Don-Quijote","20-Mare-Balena",6,0.00226415,0.164607
"14-Don-Quijote","20-Pride-Perjudice",6,0,0.114716
"14-Don-Quijote","3-Don-Quijote",6,0.22122,0.540475
"14-Don-Quijote","3-Mare-Balena",6,0.00147874,0.164862
"14-Don-Quijote","3-Pride-Perjudice",6,0,0.0133704
"14-Don-Quijote","4-Don-Quijote",6,0.0950027,0.19109
"14-Don-Quijote","4-Mare-Balena",6,0.00320171,0.23643
"14-Don-Quijote","4-Pride-Perjudice",6,0.00140766,0.592516
"14-Don-Quijote","5-Don-Quijote",6,0.142608,0.309698
"14-Don-Quijote","5-Mare-Balena",6,0.00617631,0.563519
"14-Don-Quijote","5-Pride-Perjudice",6,0.000482393,0.275503
"14-Don-Quijote","6-Don-Quijote",6,0.124126,0.240819
"14-Don-Quijote","6-Mare-Balena",6,0,0.023261
"14-Don-Quijote","6-Pride-Perjudice",6,0,0.0126269
"14-Don-Quijote","7-Don-Quijote",6,0.148421,0.312348
"14-Don-Quijote","7-Mare-Balena",6,0.00150602,0.161789
"14-Don-Quijote","7-Pride-Perjudice",6,0.000431593,0.317669
"14-Don-Quijote","8-Don-Quijote",6,0.318237,0.822614
"14-Don-Quijote","8-Mare-Balena",6,0.00641172,0.852871
"14-Don-Quijote","8-Pride-Perjudice",6,0.000848416,0.588682
"14-Don-Quijote","9-Don-Quijote",6,0.0291741,0.0579446
"14-Don-Quijote","9-Mare-Balena",6,0.000570125,0.0680611
"14-Don-Quijote","9-Pride-Perjudice",6,0,0.0949017
"14-Mare-Balena","14-Pride-Perjudice",6,0,0.0148325
"14-Mare-Balena","15-Don-Quijote",6,0.00514905,0.456812
"14-Mare-Balena","15-Mare-Balena",6,0.105384,0.257355
"14-Mare-Balena","15-Pride-Perjudice",6,0.00283871,0.432697
"14-Mare-Balena","16-Don-Quijote",6,0.00559947,0.345486
"14-Mare-Balena","16-Mare-Balena",6,0.242661,0.612758
"14-Mare-Balena","16-Pride-Perjudice",6,0.0004914,0.0600523
"14-Mare-Balena","17-Don-Quijote",6,0.00413378,0.243021
"14-Mare-Balena","17-Mare-Balena",6,0.128655,0.292786
"14-Mare-Balena","17-Pride-Perjudice",6,0.00234131,0.489432
"14-Mare-Balena","18-Don-Quijote",6,0.00236855,0.17747
"14-Mare-Balena","18-Mare-Balena",6,0.116372,0.2748
"14-Mare-Balena","18-Pride-Perjudice",6,0.00292087,0.464484
"14-Mare-Balena","19-Don-Quijote",6,0.00555727,0.343665
"14-Mare-Balena","19-Mare-Balena",6,0.0244898,0.0475742
"14-Mare-Balena","19-Pride-Perjudice",6,0.000457247,0.1006
"14-Mare-Balena","2-Don-Quijote",6,0.00571237,0.267629
"14-Mare-Balena","2-Mare-Balena",6,0.157311,0.383877
"14-Mare-Balena","2-Pride-Perjudice",6,0.00420354,0.604812
"14-Mare-Balena","20-Don-Quijote",6,0.00622294,0.440079
"14-Mare-Balena","20-Mare-Balena",6,0.133588,0.299701
"14-Mare-Balena","20-Pride-Perjudice",6,0.00224215,0.237133
"14-Mare-Balena","3-Don-Quijote",6,0.00256849,0.054954
"14-Mare-Balena","3-Mare-Balena",6,0.0958294,0.212209
"14-Mare-Balena","3-Pride-Perjudice",6,0.00264201,0.483221
"14-Mare-Balena","4-Don-Quijote",6,0.00412466,0.189974
"14-Mare-Balena","4-Mare-Balena",6,0.126274,0.291396
"14-Mare-Balena","4-Pride-Perjudice",6,0.00175562,0.32404
"14-Mare-Balena","5-Don-Quijote",6,0.00424698,0.299855
"14-Mare-Balena","5-Mare-Balena",6,0.0457556,0.11066
"14-Mare-Balena","5-Pride-Perjudice",6,0.00140056,0.113817
"14-Mare-Balena","6-Don-Quijote",6,0.00480307,0.247745
"14-Mare-Balena","6-Mare-Balena",6,0.0227948,0.0617261
"14-Mare-Balena","6-Pride-Perjudice",6,0,0.151566
"14-Mare-Balena","7-Don-Quijote",6,0.0028746,0.249429
"14-Mare-Balena","7-Mare-Balena",6,0.173127,0.439243
"14-Mare-Balena","7-Pride-Perjudice",6,0,0.0126186
"14-Mare-Balena","8-Don-Quijote",6,0.00640809,0.344548
"14-Mare-Balena","8-Mare-Balena",6,0.0257453,0.0492637
"14-Mare-Balena","8-Pride-Perjudice",6,0.00105932,0.18213
"14-Mare-Balena","9-Don-Quijote",6,0,0.0248289
"14-Mare-Balena","9-Mare-Balena",6,0.0937958,0.213345
"14-Mare-Balena","9-Pride-Perjudice",6,0,0.113477
"14-Pride-Perjudice","15-Don-Quijote",6,0.000915471,0.784902
"14-Pride-Perjudice","15-Mare-Balena",6,0.00223214,0.0621433
"14-Pride-Perjudice","15-Pride-Perjudice",6,0.258447,0.893757
"14-Pride-Perjudice","16-Don-Quijote",6,0.000479846,0.305101
"14-Pride-Perjudice","16-Mare-Balena",6,0.000618047,0.213689
"14-Pride-Perjudice","16-Pride-Perjudice",6,0.108418,0.299578
"14-Pride-Perjudice","17-Don-Quijote",6,0.000944287,0.365379
